Order,Family,Species,Common name,ED,GE,EDGE,Rank,Red List ID,Distirbution,
CAUDATA,AMBYSTOMATIDAE,Ambystoma taylori,Taylor's Salamander,17.5217892,4,5.691536556,208,59070,Mexico, 
ANURA,CRAUGASTORIDAE,Craugastor daryi,,35.90755195,3,5.687857732,209,56550,Guatemala, 
ANURA,RHACOPHORIDAE,Raorchestes chlorosomma,Green Eyed Bushfrog,17.44607765,4,5.687440477,210,186159,India, 
CAUDATA,PLETHODONTIDAE,Aquiloeurycea praecellens,Admirable False Brook Salamander,17.44293244,4,5.687269954,211,59391,Mexico, 
CAUDATA,PLETHODONTIDAE,Aquiloeurycea quetzalanensis,Cuetzalan Salamander,17.44293244,4,5.687269954,212,61911,Mexico, 
ANURA,BUFONIDAE,Adenomus kandianus,,17.40405749,4,5.685159879,213,54458,Sri Lanka, 
ANURA,MANTELLIDAE,Guibemantis punctatus,Dotted Madagascar Frog,17.40265684,4,5.68508377,214,57515,Madagascar, 
ANURA,CRAUGASTORIDAE,Atopophrynus syntomopus,Sonson Frog,17.37008656,4,5.683312334,215,56326,Colombia, 
ANURA,HYLIDAE,Dendropsophus amicorum,,17.31773235,4,5.680458294,216,29430,"Venezuela, Bolivarian Republic of", 
ANURA,RANIXALIDAE,Indirana diplosticta,,35.58782892,3,5.679157184,217,58309,India, 
ANURA,RHACOPHORIDAE,Ghatixalus variabilis,,35.56013568,3,5.678399999,218,59027,India, 
ANURA,HYLIDAE,Scinax alcatraz,,17.23112901,4,5.67571924,219,55924,Brazil, 
ANURA,HYLIDAE,Scinax muriciensis,,17.23112901,4,5.67571924,220,48086163,Brazil, 
ANURA,DENDROBATIDAE,Hyloxalus anthracinus,South American Rocket Frog,17.02213617,4,5.664189512,221,55046,Ecuador, 
ANURA,CALYPTOCEPHALELLIDAE,Telmatobufo ignotus,,35.02131386,3,5.663552356,222,76338162,Chile, 
ANURA,RANIXALIDAE,Indirana leptodactyla,,34.95187255,3,5.661622712,223,58312,India, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus brevirostris,"Short-nosed Green Frog, Shortsnout Robber Frog",16.91665879,4,5.658319661,224,56475,Haiti, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus ventrilineatus,,16.9089983,4,5.657892007,225,57034,Haiti, 
GYMNOPHIONA,INDOTYPHLIDAE,Praslinia cooperi,Cooper's Black Caecilian,34.80037587,3,5.657399934,226,59590,Seychelles, 
ANURA,MYOBATRACHIDAE,Pseudophryne corroboree,Corroboree Frog,16.88660678,4,5.65664093,227,18582,Australia, 
ANURA,RHACOPHORIDAE,Pseudophilautus ocularis,,16.88233628,4,5.656402148,228,58881,Sri Lanka, 
ANURA,MANTELLIDAE,Boophis williamsi,Williams' Bright-eyed Frog,16.87888926,4,5.656209368,229,57435,Madagascar, 
ANURA,CRAUGASTORIDAE,Bryophryne bustamantei,,34.75203822,3,5.656048822,230,136034,Peru, 
ANURA,CRAUGASTORIDAE,Bryophryne cophites,"Cusco Andes Frog, Cuzco Andes Frog",34.75203822,3,5.656048822,231,57206,Peru, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus locustus,"Interior Robber Frog, Locust Coqui",16.85418529,4,5.654826673,232,56725,Puerto Rico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus eneidae,"Villalba Robber Frog, Elegant Coqui, Eneida's Coqui",16.84788934,4,5.654473979,233,7150,Puerto Rico, 
ANURA,HYLIDAE,Hyloscirtus chlorosteus,Parjacti Treefrog,16.77905026,4,5.650609535,234,55446,"Bolivia, Plurinational States of", 
ANURA,HYLIDAE,Hyloscirtus lynchi,Lynch's Colombian Treefrog,16.77905026,4,5.650609535,235,55546,Colombia, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus oxyrhyncus,Rednose Robber Frog,16.75991608,4,5.649532735,236,56819,"Dominican Republic,Haiti", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus apostates,Apostates Robber Frog,16.75238501,4,5.649108596,237,56428,Haiti, 
CAUDATA,HYNOBIIDAE,Afghanodon mustersi,,16.71204257,4,5.646833502,238,2664,Afghanistan, 
CAUDATA,PLETHODONTIDAE,Nyctanolis pernix,Nimble Long-limbed Salamander,34.40253412,3,5.646224944,239,59304,"Guatemala,Mexico", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus bresslerae,,16.69557836,4,5.64590352,240,56473,Cuba, 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus krefftii,,34.329678,3,5.644164889,241,58122,"Tanzania, United Republic of", 
CAUDATA,PLETHODONTIDAE,Nototriton lignicola,,16.64175758,4,5.642857404,242,59296,Honduras, 
GYMNOPHIONA,HERPELIDAE,Boulengerula niedeni,Sagalla Caecilian,34.22546717,3,5.641210862,243,61920,Kenya, 
GYMNOPHIONA,HERPELIDAE,Boulengerula taitana,"Taita African Caecilian, Taita Hills Caecilian, Taita Mountains Caecilia",34.18900895,3,5.64017533,244,59498,Kenya, 
ANURA,CRAUGASTORIDAE,Craugastor fleischmanni,Fleischmann's Robber Frog,16.48123545,4,5.633716768,245,56603,Costa Rica, 
ANURA,PIPIDAE,Xenopus longipes,"Lake Oku Clawed Frog, Savanna Clawed Frog",16.44189863,4,5.631464001,246,58176,Cameroon, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus counouspeus,,33.86461464,3,5.630913949,247,56527,Haiti, 
ANURA,CRAUGASTORIDAE,Pristimantis jaimei,Jaime's Robber Frog,16.42792702,4,5.630662643,248,56680,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis albericoi,,16.42792702,4,5.630662643,249,56402,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis bernali,Argelia Robber Frog,16.42792702,4,5.630662643,250,56459,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis hamiotae,,16.42792702,4,5.630662643,251,56646,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis lichenoides,,16.42792702,4,5.630662643,252,56718,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis phragmipleuron,Sugar Robber Frog,16.42792702,4,5.630662643,253,56856,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis torrenticola,,16.42792702,4,5.630662643,254,57011,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis tribulosus,,16.42792702,4,5.630662643,255,57015,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis veletis,,16.42792702,4,5.630662643,256,57032,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis cosnipatae,Rio Cosnipata Robber Frog,16.42792702,4,5.630662643,257,56526,Peru, 
ANURA,CRAUGASTORIDAE,Pristimantis mars,,16.42792702,4,5.630662643,258,56745,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis spilogaster,Gambita Robber Frog,16.42792702,4,5.630662643,259,56974,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis diaphonus,Rio Calima Robber Frog,16.42792702,4,5.630662643,260,56559,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis xylochobates,,16.42792702,4,5.630662643,261,57061,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis molybrignus,Uribe Robber Frog,16.42792702,4,5.630662643,262,56772,Colombia, 
ANURA,AROMOBATIDAE,Aromobates leopardalis,Leopard Rocket Frog,16.30182645,4,5.623400793,263,55104,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates meridensis,Merida Rocket Frog,16.30182645,4,5.623400793,264,55257,"Venezuela, Bolivarian Republic of", 
ANURA,CALYPTOCEPHALELLIDAE,Telmatobufo venustus,Chile mountain false toad,33.56209244,3,5.622199029,265,21624,Chile, 
GYMNOPHIONA,HERPELIDAE,Boulengerula changamwensis,"Changamwensis African Caecilian, Changamwe Caecilian, Changamwe Lowland Caecilian",33.4358639,3,5.618540118,266,59495,Kenya, 
ANURA,MICROHYLIDAE,Ctenophryne carpish,,33.02656551,3,5.6065831,267,57204,Peru, 
ANURA,CONRAUIDAE,Conraua goliath,"Giant Slippery Frog, Goliath Frog",32.37466239,3,5.587238543,268,5263,"Cameroon,Equatorial Guinea", 
ANURA,MICROHYLIDAE,Micryletta steinegeri,,31.85675608,3,5.57159893,269,57897,"Taiwan, Province of China", 
GYMNOPHIONA,INDOTYPHLIDAE,Grandisonia brevis,Mahe Caecilian,31.68871225,3,5.566471369,270,59559,Seychelles, 
ANURA,HEMIPHRACTIDAE,Hemiphractus johnsoni,Johnson's Horned Treefrogs,31.38665414,3,5.55718797,271,55369,Colombia, 
ANURA,MICROHYLIDAE,Plethodontohyla fonetana,,31.2914227,3,5.554243185,272,136186,Madagascar, 
ANURA,BOMBINATORIDAE,Barbourula busuangensis,"Palawan Flat-headed frog, Philippine Flat-headed Frog",62.75420114,2,5.541329443,273,23900,Philippines, 
ANURA,MICROHYLIDAE,Hoplophryne uluguruensis,Uluguru Blue-bellied Frog,30.78157617,3,5.538328298,274,57823,"Tanzania, United Republic of", 
ANURA,MICROHYLIDAE,Hoplophryne rogersi,Usambara Blue-bellied Frog,30.76399596,3,5.537774987,275,57822,"Tanzania, United Republic of", 
ANURA,MICROHYLIDAE,Plethodontohyla guentheri,,30.03667786,3,5.514611204,276,135750,Madagascar, 
CAUDATA,PLETHODONTIDAE,Phaeognathus hubrichti,Red Hills Salamander,30.02467313,3,5.514224337,277,16801,United States, 
ANURA,CRAUGASTORIDAE,Craugastor montanus,,29.80572685,3,5.507142151,278,56948,Mexico, 
CAUDATA,PLETHODONTIDAE,Chiropterotriton dimidiatus,"Dwarf Splayfoot Salamander, Dwarf Flat-footed Salamander",29.48273731,3,5.496602075,279,59225,Mexico, 
CAUDATA,PROTEIDAE,Necturus alabamensis,Alabama Waterdog,28.93346222,3,5.478418534,280,59430,United States, 
ANURA,LEIOPELMATIDAE,Leiopelma hamiltoni,"Hamilton's Frog, Stephens Island Frog",58.55004864,2,5.473111474,281,11451,New Zealand, 
ANURA,LEIOPELMATIDAE,Leiopelma pakeka,"Maud Island Frog, Pakeka Frog",58.55004864,2,5.473111474,282,56298,New Zealand, 
ANURA,ELEUTHERODACTYLIDAE,Adelophryne maranguapensis,,28.49261795,3,5.463581535,283,56302,Brazil, 
ANURA,PETROPEDETIDAE,Petropedetes palmipes,Efulen Water Frog,28.08888437,3,5.449797662,284,58082,"Cameroon,Gabon,Equatorial Guinea", 
ANURA,MANTELLIDAE,Gephyromantis azzurrae,,28.07170857,3,5.449207029,285,136160,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis klemmeri,Klemmer's Madagascar Frog,27.86348127,3,5.442018714,286,57492,Madagascar, 
CAUDATA,PLETHODONTIDAE,Chiropterotriton chondrostega,"Gristle-headed Splayfoot Salamander, Gristle-headed Salamander",27.80914826,3,5.440134526,287,59223,Mexico, 
ANURA,NYCTIBATRACHIDAE,Nyctibatrachus vasanthi,,27.74054879,3,5.437750517,288,58405,India, 
ANURA,MICROHYLIDAE,Anodonthyla rouxae,Madagascar Climbing Frog,27.51535361,3,5.429884207,289,57677,Madagascar, 
CAUDATA,PLETHODONTIDAE,Batrachoseps campi,Inyo Mountains Salamander,27.48924438,3,5.428968167,290,2649,United States, 
ANURA,CRAUGASTORIDAE,Pristimantis urichi,Lesser Antilles Robber Frog,27.29651471,3,5.422180183,291,57027,Trinidad and Tobago, 
ANURA,MANTELLIDAE,Gephyromantis webbi,Webb's Madagascar Frog,27.22328393,3,5.41958885,292,57532,Madagascar, 
ANURA,MICROHYLIDAE,Cophyla mavomavo,Yellowish Tree Cophyline Frog,26.96447213,3,5.410376394,293,57958,Madagascar, 
ANURA,NYCTIBATRACHIDAE,Nyctibatrachus beddomii,,26.93850455,3,5.409447371,294,58396,India, 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus annulatus,Ringed River Frog,26.74530061,3,5.40250802,295,58092,"Côte d'Ivoire,Ghana,Guinea,Liberia", 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus ghanensis,Ghana River Frog,26.74530061,3,5.40250802,296,58112,"Côte d'Ivoire,Ghana", 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus irangi,Irangi Puddle Frog,26.74530061,3,5.40250802,297,58119,Kenya, 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus pakenhami,Pakenham's River Frog,26.74530061,3,5.40250802,298,58130,"Tanzania, United Republic of", 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus ungujae,,26.74530061,3,5.40250802,299,135885,"Kenya,Tanzania, United Republic of", 
ANURA,DICROGLOSSIDAE,Nannophrys naeyakai,,26.69535965,3,5.400706419,300,135839,Sri Lanka, 
ANURA,NYCTIBATRACHIDAE,Nyctibatrachus minor,,26.11871165,3,5.379665498,301,58402,India, 
ANURA,PETROPEDETIDAE,Arthroleptides yakusini,,26.0193327,3,5.375994177,302,58065,"Tanzania, United Republic of", 
ANURA,HEMIPHRACTIDAE,Flectonotus fitzgeraldi,,25.87937344,3,5.370800748,303,55316,"Trinidad and Tobago,Venezuela, Bolivarian Republic of", 
ANURA,ARTHROLEPTIDAE,Arthroleptis xenodactylus,"Amani Screeching Frog, Eastern Squeaker",25.86061194,3,5.370102515,304,73343869,"Tanzania, United Republic of", 
ANURA,MICROHYLIDAE,Cophixalus mcdonaldi,Mcdonald's Frog,25.80767466,3,5.368129756,305,41039,Australia, 
ANURA,MICROHYLIDAE,Cophixalus monticola,Mountain-top Nursery-frog,25.80767466,3,5.368129756,306,57780,Australia, 
ANURA,MICROHYLIDAE,Cophixalus neglectus,Neglected Frog,25.80767466,3,5.368129756,307,41040,Australia, 
ANURA,CRAUGASTORIDAE,Pristimantis prolatus,,25.77782244,3,5.367015566,308,56878,Ecuador, 
ANURA,RANIXALIDAE,Indirana brachytarsus,,25.692846,3,5.363837131,309,58308,India, 
ANURA,ARTHROLEPTIDAE,Arthroleptis aureoli,Freetown Long-fingered Frog,25.68632542,3,5.363592819,310,54397,Sierra Leone, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus greyi,,25.6655283,3,5.362813198,311,56632,Cuba, 
ANURA,RHACOPHORIDAE,Theloderma palliatum,Cloaked Moss Frog,25.31837353,3,5.34970885,312,48100463,Viet Nam, 
ANURA,RHACOPHORIDAE,Theloderma ryabovi,,25.31837353,3,5.34970885,313,136002,Viet Nam, 
ANURA,RHACOPHORIDAE,Theloderma nebulosum,Misty Moss Frog,25.31837353,3,5.34970885,314,48100370,Viet Nam, 
ANURA,MICROHYLIDAE,Oreophryne monticola,Lombok Cross Frog,25.25772239,3,5.347401674,315,57925,Indonesia, 
ANURA,PETROPEDETIDAE,Arthroleptides martiensseni,Usambara Torrent Frog,25.15202161,3,5.343368037,316,58064,"Tanzania, United Republic of", 
ANURA,BREVICIPITIDAE,Probreviceps uluguruensis,,25.1043891,3,5.341545007,317,57983,"Tanzania, United Republic of", 
ANURA,MICROHYLIDAE,Cophyla milloti,Nosy Be Giant Treefrog,25.03817596,3,5.339005309,318,57959,Madagascar, 
ANURA,BREVICIPITIDAE,Probreviceps durirostris,,24.95124284,3,5.335661044,319,135988,"Tanzania, United Republic of", 
ANURA,LIMNODYNASTIDAE,Philoria kundagungan,"Mountain Frog, Red And Yellow Mountain Frog",24.93435256,3,5.335009985,320,54353,Australia, 
ANURA,LIMNODYNASTIDAE,Philoria loveridgei,Loveridge's Frog,24.93435256,3,5.335009985,321,54354,Australia, 
ANURA,LIMNODYNASTIDAE,Philoria pughi,,24.93435256,3,5.335009985,322,57381,Australia, 
ANURA,LIMNODYNASTIDAE,Philoria richmondensis,,24.93435256,3,5.335009985,323,57382,Australia, 
ANURA,LIMNODYNASTIDAE,Philoria sphagnicolus,Sphagnum Frog,24.93435256,3,5.335009985,324,54355,Australia, 
ANURA,CRAUGASTORIDAE,Hypodactylus elassodiscus,,24.91844902,3,5.334396574,325,56575,"Colombia,Ecuador", 
ANURA,MICROHYLIDAE,Cophyla alticola,Madagascar Giant Treefrog ,24.81393119,3,5.330355857,326,57954,Madagascar, 
ANURA,MICROHYLIDAE,Cophyla noromalalae,,24.81393119,3,5.330355857,327,79788960,Madagascar, 
ANURA,MICROHYLIDAE,Cophyla olgae,,24.81393119,3,5.330355857,328,49570575,Madagascar, 
ANURA,MICROHYLIDAE,Cophyla rava,,24.81393119,3,5.330355857,329,49570767,Madagascar, 
ANURA,MICROHYLIDAE,Cophyla tsaratananaensis,Tsaratanana Giant Treefrog,24.81393119,3,5.330355857,330,57963,Madagascar, 
ANURA,MANTELLIDAE,Boophis boehmei,Böhme's Bright-eyed Frog,24.78428933,3,5.329206907,331,49460189,Madagascar, 
ANURA,HYLIDAE,Megastomatohyla mixomaculata,"Variegated Treefrog, Variegated Treefrog",24.77230587,3,5.328742041,332,55568,Mexico, 
ANURA,HYLIDAE,Megastomatohyla nubicola,Cloud Forest Treefrog,24.77230587,3,5.328742041,333,55579,Mexico, 
ANURA,BUFONIDAE,Ghatophryne ornata,"Malabar Torrent Toad, Black Torrent Toad, Ornate Stream Toad",24.73251466,3,5.327196896,334,54478,India, 
ANURA,BREVICIPITIDAE,Probreviceps rungwensis,,24.71596284,3,5.326553463,335,57982,"Tanzania, United Republic of", 
ANURA,MANTELLIDAE,Boophis schuboeae,,24.62979596,3,5.323197121,336,57427,Madagascar, 
ANURA,MANTELLIDAE,Boophis andrangoloaka,,24.62979596,3,5.323197121,337,49380186,Madagascar, 
ANURA,MANTELLIDAE,Boophis anjanaharibeensis,,24.62979596,3,5.323197121,338,57390,Madagascar, 
ANURA,MANTELLIDAE,Boophis arcanus,,24.62979596,3,5.323197121,339,49381365,Madagascar, 
ANURA,MANTELLIDAE,Boophis boppa,Boppa's Bright-eyed Treefrog,24.62979596,3,5.323197121,340,86466824,Madagascar, 
ANURA,MANTELLIDAE,Boophis feonnyala,,24.62979596,3,5.323197121,341,57401,Madagascar, 
ANURA,MANTELLIDAE,Boophis haematopus,,24.62979596,3,5.323197121,342,57404,Madagascar, 
ANURA,MANTELLIDAE,Boophis haingana,,24.62979596,3,5.323197121,343,49460407,Madagascar, 
ANURA,MANTELLIDAE,Boophis jaegeri,Jaeger's Bright-eyed Frog,24.62979596,3,5.323197121,344,57407,Madagascar, 
ANURA,MANTELLIDAE,Boophis laurenti,Andinrgitra Bright-eyed Frog,24.62979596,3,5.323197121,345,57408,Madagascar, 
ANURA,MANTELLIDAE,Boophis miadana,,24.62979596,3,5.323197121,346,49541778,Madagascar, 
ANURA,MANTELLIDAE,Boophis narinsi,,24.62979596,3,5.323197121,347,49542051,Madagascar, 
ANURA,MANTELLIDAE,Boophis piperatus,,24.62979596,3,5.323197121,348,49543215,Madagascar, 
ANURA,MANTELLIDAE,Boophis rhodoscelis,Betsileo Bright-eyed Frog,24.62979596,3,5.323197121,349,49380377,Madagascar, 
ANURA,MANTELLIDAE,Boophis sandrae,,24.62979596,3,5.323197121,350,49545926,Madagascar, 
ANURA,MANTELLIDAE,Boophis solomaso,,24.62979596,3,5.323197121,351,57430,Madagascar, 
ANURA,RHACOPHORIDAE,Theloderma bicolor,Chapa Bug-eyed Frog,24.55212516,3,5.320162031,352,59032,Viet Nam, 
ANURA,MICROHYLIDAE,Anodonthyla emilei,,24.45029304,3,5.316168799,353,190941,Madagascar, 
ANURA,MICROHYLIDAE,Anodonthyla jeanbai,,24.45029304,3,5.316168799,354,190942,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne pygmaea,Andoany Stump-toed Frog,24.36159404,3,5.312677526,355,58012,Madagascar, 
ANURA,BREVICIPITIDAE,Probreviceps rhodesianus,"Forest Rain Frog, Highland Primitive Rain Frog, Highland Rain Frog, Zimbabwe Big-fingered Frog",24.34067119,3,5.311852204,356,57981,Zimbabwe, 
ANURA,PTYCHADENIDAE,Ptychadena nana,"Somali Grassland Frog, Smallest Grass Frog",24.27183075,3,5.309131908,357,58512,Ethiopia, 
ANURA,MANTELLIDAE,Gephyromantis zavona,,24.23904768,3,5.307833848,358,57534,Madagascar, 
ANURA,DENDROBATIDAE,Excidobates mysteriosus,Marañón Poison Frog,24.23194261,3,5.307552297,359,55193,Peru, 
ANURA,MANTELLIDAE,Boophis sambirano,,24.22116283,3,5.307124979,360,61836,Madagascar, 
ANURA,MANTELLIDAE,Spinomantis brunae,,24.2111413,3,5.306727553,361,57470,Madagascar, 
ANURA,MANTELLIDAE,Spinomantis microtis,Guibe's Bright-eyed Frog,24.2111413,3,5.306727553,362,57504,Madagascar, 
ANURA,MICROHYLIDAE,Chiasmocleis lacrimae,Central Humming Frog,24.21085981,3,5.306716388,363,57753,Brazil, 
ANURA,CRAUGASTORIDAE,Strabomantis ruizi,,24.14764441,3,5.304205772,364,56936,Colombia, 
ANURA,MICROHYLIDAE,Rhombophryne be,,24.12763489,3,5.303409774,365,49583046,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne guentherpetersi,Tsaratanana Digging Frog,24.12763489,3,5.303409774,366,57971,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne kibomena,,24.12763489,3,5.303409774,367,79680110,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne longicrus,,24.12763489,3,5.303409774,368,85628040,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne madagascariensis,,24.12763489,3,5.303409774,369,49584796,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne miery,,24.12763489,3,5.303409774,370,66390759,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne ornata,,24.12763489,3,5.303409774,371,86466943,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne tany,,24.12763489,3,5.303409774,372,86466968,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne vaventy,,24.12763489,3,5.303409774,373,79130249,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis atsingy,,24.05233586,3,5.300408613,374,49562307,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis hintelmannae,,24.05233586,3,5.300408613,375,49563132,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis ranjomavo,,24.05233586,3,5.300408613,376,49564032,Madagascar, 
ANURA,PIPIDAE,Xenopus largeni,"Largen's Clawed Frog, Sidamo Clawed Frog",23.95466095,3,5.296502158,377,58175,Ethiopia, 
ANURA,MICROHYLIDAE,Rhombophryne minuta,Tiny Digging Frog,23.89945035,3,5.294287271,378,57975,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis corvus,,23.82865132,3,5.291439823,379,57473,Madagascar, 
ANURA,MICRIXALIDAE,Micrixalus gadgili,,23.8216461,3,5.291157641,380,58379,India, 
GYMNOPHIONA,HERPELIDAE,Boulengerula fischeri,,48.41314953,2,5.286510935,381,59497,Rwanda, 
ANURA,CRAUGASTORIDAE,Psychrophrynella boettgeri,,23.68796629,3,5.285757472,382,136021,Peru, 
ANURA,CRAUGASTORIDAE,Psychrophrynella usurpator,,23.68796629,3,5.285757472,383,57225,Peru, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus minutus,,23.64437387,3,5.283990176,384,56767,Dominican Republic, 
ANURA,ARTHROLEPTIDAE,Astylosternus laurenti,Laurent's Night Frog,23.57389777,3,5.281126355,385,54418,Cameroon, 
ANURA,ARTHROLEPTIDAE,Astylosternus perreti,Perret's Night Frog,23.57389777,3,5.281126355,386,54422,Cameroon, 
ANURA,ARTHROLEPTIDAE,Astylosternus ranoides,Central Night Frog,23.57389777,3,5.281126355,387,54423,Cameroon, 
ANURA,CERATOBATRACHIDAE,Cornufer vitianus,Fiji Ground Frog,23.53283582,3,5.279454,388,17518,Fiji, 
ANURA,PTYCHADENIDAE,Ptychadena newtoni,Newton's Grassland Frog,23.28913117,3,5.269470515,389,58514,Sao Tomé and Principe, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus pituinus,,23.28540393,3,5.26931705,390,56863,Dominican Republic, 
ANURA,ARTHROLEPTIDAE,Arthroleptis tanneri,"Tanzania Screeching Frog, Tanner's Squeaker",23.14783026,3,5.263636073,391,54388,"Tanzania, United Republic of", 
ANURA,CRAUGASTORIDAE,Hypodactylus brunneus,,22.97695321,3,5.256534628,392,57203,"Colombia,Ecuador", 
ANURA,RHACOPHORIDAE,Philautus disgregus,,22.94541654,3,5.255218471,393,58836,Malaysia, 
ANURA,HYPEROLIIDAE,Phlyctimantis keithae,"Keith's Striped Frog, Keith's Wot-wot",22.93660813,3,5.25485055,394,56294,"Tanzania, United Republic of", 
ANURA,MICROHYLIDAE,Rhombophryne testudo,Nosy Be Burrowing Frog,22.91472956,3,5.253936111,395,57994,Madagascar, 
ANURA,PYXICEPHALIDAE,Natalobatrachus bonebergi,"Kloof Frog, Boneberg's Frog, Gloomy Kloof Frog, Kloofpadda, Natal Diving Frog, Natal Frog ",22.90939788,3,5.25371314,396,58076,South Africa, 
ANURA,MANTELLIDAE,Mantidactylus albofrenatus,Eastern Madagascar Frog,22.86160116,3,5.251712063,397,57454,Madagascar, 
ANURA,MANTELLIDAE,Mantidactylus bourgati,,22.86160116,3,5.251712063,398,135792,Madagascar, 
ANURA,MANTELLIDAE,Mantidactylus madecassus,Andringitra Madagascar Frog,22.86160116,3,5.251712063,399,57498,Madagascar, 
ANURA,MANTELLIDAE,Mantidactylus paidroa,,22.86160116,3,5.251712063,400,49570548,Madagascar, 
ANURA,MANTELLIDAE,Mantidactylus delormei,,22.86160116,3,5.251712063,401,136059,Madagascar, 
ANURA,CRAUGASTORIDAE,Oreobates ayacucho,,22.71550171,3,5.245570457,402,136047,Peru, 
ANURA,HYLIDAE,Litoria brevipalmata,Green-thighed Frog,22.65424475,3,5.242984123,403,12144,Australia, 
ANURA,MICROHYLIDAE,Anodonthyla hutchisoni,,22.63594675,3,5.242210262,404,136168,Madagascar, 
CAUDATA,PLETHODONTIDAE,Cryptotriton alvarezdeltoroi,Alvarez del Toro's Salamander,22.6317694,3,5.24203351,405,59234,Mexico, 
ANURA,MICROHYLIDAE,Cophyla tetra,Four-spotted Tree Cophyline Frog,22.6048135,3,5.240892195,406,57962,Madagascar, 
ANURA,RANIDAE,Amnirana asperrima,Nkongsamba Frog,22.60475423,3,5.240889684,407,58194,"Cameroon,Nigeria", 
ANURA,RANIDAE,Amnirana occidentalis,Ivory Coast Frog,22.60475423,3,5.240889684,408,58200,"Côte d'Ivoire,Ghana,Guinea,Liberia", 
ANURA,ARTHROLEPTIDAE,Astylosternus schioetzi,Apouh Night Frog,22.55198417,3,5.238651612,409,54425,Cameroon, 
ANURA,MICROHYLIDAE,Rhombophryne psologlossa,Madagascar Stump-toed Frog,22.49115761,3,5.23606562,410,58011,Madagascar, 
ANURA,PETROPEDETIDAE,Petropedetes perreti,Perret's Water Frog,22.31542387,3,5.228556652,411,58084,Cameroon, 
ANURA,BREVICIPITIDAE,Probreviceps macrodactylus,Usambara Big-fingered Frog,22.28325397,3,5.22717593,412,57980,"Tanzania, United Republic of", 
ANURA,MICROHYLIDAE,Rhombophryne serratopalpebrosa,Guibé's Digging Frog,22.26224057,3,5.226273011,413,79130281,Madagascar, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus zeus,,22.25676848,3,5.226037749,414,57065,Cuba, 
ANURA,CEUTHOMANTIDAE,Ceuthomantis aracamuni,,45.42598292,2,5.22415364,415,136066,"Venezuela, Bolivarian Republic of", 
ANURA,MICROHYLIDAE,Madecassophryne truebae,Trueb's Madagascar Treefrog,22.20985528,3,5.224018527,416,57867,Madagascar, 
ANURA,BREVICIPITIDAE,Probreviceps loveridgei,,22.13365584,3,5.220730062,417,136142,"Tanzania, United Republic of", 
ANURA,ARTHROLEPTIDAE,Arthroleptis nlonakoensis,,22.12555269,3,5.220379725,418,135994,Cameroon, 
